"Time","Return","Price","RelativeConditionalScale","CascadeActivity","FineScaleDissipation"
2381,0.045748588869078274,25.01397316369136,2.092550911508058,0.08591717478330013,0.01754954824502627
2382,-0.040379721575976094,24.02403706948307,2.0101741611204296,0.07615044553516588,0.015388275455524037
2383,0.006913728655477457,24.190708238708613,1.9311391876693151,0.06751100766080556,0.013476222359593596
2384,0.015824353584530344,24.576555398645016,1.856201413589431,0.05990777904814718,0.011798062395794364
2385,-0.005351605940394154,24.445382664233556,1.7858403288540539,0.053237375273437665,0.010332983345700578
2386,-0.014729531419766689,24.08795248403468,1.7203064124533771,0.04739494924152691,0.009058215608893635
2387,-0.0036899462298806193,23.999233020270886,1.6596682524852113,0.04228043224122287,0.00795114630177336
2388,-0.032809197658352725,23.2246142357291,1.6038565023454823,0.03780177415938809,0.006990496369653637
2389,-0.01783614997669597,22.814048870100283,1.5527025271366657,0.033876298239094195,0.0061568982890326555
2390,-0.0038076641843645107,22.727345806146847,1.5059707432689118,0.030430922686854423,0.005433104694951967
2391,-0.009733314265393445,22.507206487532084,1.4633845409065676,0.027401741516164476,0.0048039804288392916
2392,-0.008261651716004084,22.32202578893952,1.424646258837678,0.02473327753293561,0.004256376176420802
2393,0.01372049277665943,22.630405707012077,1.3894519923578041,0.022377599907244226,0.003778945066918523
2394,0.02768235912405727,23.265620279967028,2.7877503988265673,0.22121068100530547,0.003361939293173451
2395,0.02957204406157042,23.96390621199824,2.8320374234741537,0.23528631742512146,0.002997008114170179
2396,-0.010917301200748273,23.703707945717014,2.8854057679234253,0.25373436991649906,0.0026770086984540774
2397,0.06094730410790128,25.193317818375913,3.0166271987760402,0.3076087516757686,0.016131194994816325
2398,0.008531819771248145,25.40918221407071,3.1667373217845056,0.3900457883985814,0.04309591927569411
2399,0.01394114019606616,25.7658959059617,3.27203209181144,0.4681591179201268,0.07227776425250573
2400,-0.0784463235380943,23.8219024821679,3.328159472305884,0.5198018077957955,0.09512846146514378
2401,0.0559860506545739,25.19363745013771,3.3469164518237315,0.5390389464818428,0.10850655866063305
2402,0.016864418502880025,25.622116364361624,3.3382957143991305,0.530062090864912,0.11292469965487427
2403,-0.008634272816714077,25.40184035159998,3.308667390536252,0.5009167856974888,0.1104838082332181
2404,-0.01241661176990736,25.088385611777046,3.261961032820272,0.4597239034946723,0.10355449825759472
2405,0.006839414599505008,25.260563609792754,3.200775279189557,0.41304564696607915,0.0941599638253511
2406,0.015849159102097794,25.66411180378525,3.1270906017985207,0.365517419020999,0.0837919365105646
2407,-0.027117495780083056,24.977516802713243,3.042684472033213,0.32006445299779196,0.07343788793271738
2408,-0.0019473757410985403,24.928923522462902,2.949350154758521,0.2783063496731141,0.06368545504870476
2409,0.03541511361211997,25.827603683889187,2.8489833114837815,0.24095871023390394,0.05483697537046277
2410,-0.004077954442789832,25.722494353890923,2.743578441445389,0.20816004344726508,0.04700684269979448
2411,0.01231861920472831,26.041319678959795,2.635167878625676,0.17971088015342895,0.04019469702876862
2412,-0.0027484870736917146,25.969843718811767,2.525731991352644,0.15523622391621716,0.034336274944147496
2413,0.008161804148372162,26.182671846293765,2.417105242230505,0.1342892730494026,0.02933662515558921
2414,-0.002631424969015298,26.11386467999362,2.310896840795225,0.11641356837663999,0.02509058046770327
2415,0.056564398044049384,27.633554722768668,2.2084372169418267,0.10117735434973488,0.021494563772726637
2416,-0.00008257772732501332,27.631272900836894,2.110753983658525,0.08819026008662706,0.01845278297571112
2417,-0.026693578083477918,26.903452640262802,2.0185749811647042,0.07710927525509653,0.01587995702387089
2418,0.0073072307357527864,27.100762392280174,1.9323522524704362,0.06763861883034104,0.01370200474805835
2419,-0.02622674102830858,26.399237285075746,1.852299415335619,0.05952641313841288,0.01185561601200913
2420,-0.011980330698187535,26.084852668307366,1.778435310707909,0.052559935422539505,0.010287273793960357
2421,-0.010569865699173757,25.810591285229243,1.7106282564561939,0.04656047615204151,0.008952064610138716
2422,0.004412288876800747,25.9247266840677,1.6486370318139563,0.041378364841371966,0.007812467263059612
2423,-0.03710950022820974,24.980304922026985,1.5921463962951403,0.03688843844476447,0.006837218812947303
2424,-0.019583363096595263,24.49586549913863,1.5407962721872608,0.032986059638189555,0.006000302285434674
2425,0.002761758288981715,24.56361066355189,1.49420463246193,0.029583698585141247,0.005280069496801406
2426,0.003283611554743866,24.644400588127453,1.451984679226874,0.026608043260689555,0.004658495591700602
2427,-0.009792808670647093,24.404240528380946,1.413757157834497,0.023997581612718047,0.004120553700989671
2428,-0.008902901586816895,24.187936273122023,1.3791587194308677,0.021700592224447736,0.0036536949175975694
2429,0.01293358752768012,24.502804865076047,1.3478471968775019,0.019673481659953702,0.003247418325879186
2430,-0.0020559734501081222,24.452479500354364,1.319504552254923,0.01787941213575093,0.0028929167642906075
2431,-0.00645005019222579,24.295267338463233,1.2938381261281513,0.016287170159618433,0.0025827855704129857
2432,0.004948578225910366,24.415792337143568,1.2705806918463842,0.014870233992890523,0.0023107833126026467
2433,0.026038862879005437,25.059901346024393,1.2494897040657629,0.013606004553112644,0.002071635221740045
2434,-0.0065702140374813,24.895792137088144,1.2303460341996775,0.012475170384675643,0.0018608715888581758
2435,0.012710944554591838,25.214260902137912,1.2129524073028854,0.011461182499765176,0.0016746947478882106
2436,0.030061324189736078,25.983742850014522,1.1971316935215317,0.010549819254755243,0.0015098694126852135
2437,-0.0023889337988110882,25.92174349416474,1.182725160300484,0.00972882505421302,0.001363632097871773
2438,0.044365290130904816,27.097661259881743,1.169590756424018,0.008987609661514233,0.0012336161458355074
2439,0.005484719497284934,27.246692655025445,1.1576014732238444,0.008316997339000657,0.0011177895315255572
2440,-0.01869574955264857,26.74202755872448,1.14664380979054,0.0077090170319627305,0.0010144031456745368
2441,0.008484756500557616,26.96989247302919,1.1366163560114162,0.00715672642914424,0.0009219476865572143
2442,-0.020884596666527644,26.412478094133647,1.1274284983254903,0.006654064045988493,0.000839117638396628
2443,0.01488837559406027,26.808658914581894,3.0716709455916993,0.3347419111392797,0.0007647810962284521
2444,-0.03190494646374337,25.966830737271977,3.1212775483558106,0.3621070926980402,0.0006979544250257881
2445,-0.0021520454679926156,25.911009023842322,3.178156042974022,0.3975491985466723,0.000637780925488899
2446,0.01685319712139227,26.35139288103361,3.310050682556239,0.502221820679865,0.027655859050107853
2447,-0.030962933313368426,25.547978676060755,3.443906150434139,0.6592159270441713,0.07975853340323162
2448,-0.07221610764845982,23.7680464719151,3.5267168137596445,0.8008049579675299,0.13326575462628115
2449,-0.050618686132646064,22.5948817017664,3.5663180175788085,0.8876266901560141,0.17267384438376943
2450,-0.030643168916510217,21.913003732361148,3.5765907218968502,0.9128014624903236,0.19352458836991526
2451,-0.0009498838415838586,21.892198806890796,3.56618095005462,0.8872988462739414,0.19792528339039994
2452,-0.009276098117903796,21.690063585224518,3.5396959783099837,0.8276147476353022,0.19041501678322112
2453,0.045537487269874215,22.700608803155326,3.4995119477582968,0.7491223626307055,0.17560366950848363
2454,0.0013151514294700618,22.730483181632458,3.4468911939251803,0.6635831414319011,0.15719489977650114
2455,-0.01767163337219692,22.332326814666462,3.382620573330364,0.5788872621289956,0.13778400828709322
2456,0.06852574962536942,23.916318570750526,3.307387053040274,0.49971352611196074,0.11899727012846574
2457,0.037734108739475414,24.836022515569134,3.2220028205917997,0.4284082666498895,0.10173276420058201
2458,0.010493265527289547,25.098005619725736,3.127529817682053,0.36577693899458724,0.08639257678005467
2459,-0.03171939007737941,24.31440554603185,3.025325525889332,0.31169260809933297,0.07306766082257919
2460,-0.04548136019392603,23.233324184738844,2.9170231316109327,0.2655213404228817,0.06167034099898735
2461,-0.04557626117975305,22.198203765668033,2.8044600788818577,0.22639897426355482,0.05202252314209861
2462,0.06842799557074732,23.770358652713334,2.689572981467495,0.193399513010604,0.04391078701596868
2463,0.04398046623400087,24.839120155155598,2.5742795602436597,0.16562990012046558,0.03711854968531044
2464,0.03179148384929153,25.64147915657165,2.4603674510340356,0.1422775309616735,0.031443241714687924
2465,0.038279792333833995,26.642058458125234,2.349405241771394,0.12262900100502762,0.026704175882874423
2466,0.016340187070049035,27.08097086687505,2.2426843618038346,0.10607238120404609,0.022744939285975964
2467,-0.007797303799456446,26.870633408047958,2.1411934784217377,0.09209082267363533,0.019432776108344853
2468,-0.008482760024648633,26.643660313312253,2.0456215405413825,0.08025223073971788,0.01665648462837008
2469,0.014021268527193445,27.019869530929327,1.9563823808856626,0.07019774922229381,0.014323728297605922
2470,0.034783719789682505,27.97625805007818,1.8736528163439914,0.0616305387280533,0.01235826381050738
2471,0.007512129726840398,28.187210689578357,1.7974168883726533,0.05430557086562059,0.010697345263931901
2472,0.0019734836243228463,28.242892613900732,1.7275105040555512,0.0480207172807985,0.009289419264229479
2473,0.0022130383508369503,28.30546442977066,1.6636626179259209,0.042609168287378665,0.00809214434375871
2474,-0.013728186002954373,27.919536853030287,1.6055308020759116,0.037933091973007003,0.007070724914804003
2475,0.004393229031079276,28.042463597827446,1.5527303791922644,0.033878390911204495,0.006196529562657276
2476,0.005703520300844195,28.202861339317497,1.504857197205603,0.030350398981585106,0.005445955977346127
2477,-0.014985379683540806,27.783381635193713,1.4615046571210717,0.027270366582454048,0.004799504288144944
2478,-0.034039510100628834,26.85356398307193,1.4222758569454648,0.02457259777485803,0.004241023470532127
2479,0.002196709354519694,26.912618297110402,1.3867917761364674,0.022202121473003586,0.0037570998244853926
2480,0.007917457953183903,27.126543575575205,1.3546963730869552,0.020112797420207898,0.0033365611741649217
2481,-0.0008574537604724656,27.10329378801108,1.3256593588276102,0.01826577477532066,0.002970074852018432
2482,0.008897234599131748,27.345514098857,1.2993772804031325,0.01662823604889663,0.0026498214560864482
2483,0.007940267382260618,27.56350911652963,1.2755734193077721,0.01517237175305457,0.0023692297302802434
2484,0.007471377532071007,27.770217736754073,1.2539968954415173,0.013874541603023222,0.0021227607252000845
2485,0.02076617769066741,28.352928409223473,1.2344212699286663,0.012714586681968355,0.0019057317047652164
2486,-0.0038295449200107913,28.244557234848962,1.216642861455258,0.011675263935148197,0.0017141721398042796
2487,0.02148156118339394,28.85785816574604,1.2004789290388547,0.010741779966493975,0.0015447056433039444
2488,0.01285616987425991,29.231254774713715,1.1857658269341664,0.009901405613936138,0.0013944529172426024
2489,-0.006408338006307425,29.044529950677568,1.1723572020777069,0.009143156388300832,0.0012609517536639793
2490,0.004532939503312881,29.176485896057475,1.16012227861779,0.008457526749066663,0.001142090909952988
2491,-0.015088430717036647,28.739563039324807,1.1489442555197227,0.007836268502014538,0.0010360552990203063
2492,0.006073711196065668,28.91465002076075,1.1387188302078761,0.007272205454975654,0.0009412804308881876
2493,0.015273600028985994,29.359670702832844,1.129352852290654,0.0067590779518412105,0.0008564144384492885
2494,-0.012876005001207443,28.984058815721838,1.120763105508538,0.006291412096356913,0.0007802863372998594
2495,-0.018803987570198435,28.444135201683878,1.112875212307574,0.005864409435405341,0.0007118794237374855
2496,0.023650382816517677,29.124867953348012,1.1056226532386573,0.005473853643695263,0.000650308919131003
2497,0.0028418129727104955,29.207753097183808,1.0989458922486544,0.005116031375506592,0.0005948031331176312
2498,-0.011658359613789785,28.869215837041985,1.0927915985206582,0.0047876649541244215,0.0005446875505408831
2499,-0.000245670905458841,28.8621243817652,1.08711195559056,0.004485854979446405,0.000499371354114441
2500,0.005229082899263233,29.0134421044706,1.081864048839737,0.004208031267726968,0.0004583359815568103
2501,0.003443174811766543,29.113512638833903,1.0770093230154472,0.00395191080945692,0.0004211253864164252
2502,0.031128779727850057,30.03403377983585,1.0725131020761778,0.003715461653864491,0.00038733772919722037
2503,-0.0037112659364207457,29.922776074502018,1.0683441643410359,0.003496871810961075,0.0003566182722479349
2504,0.0040512202260220296,30.044245714150428,1.0644743666023126,0.003294522412040108,0.0003286532902259996
2505,-0.004335877924987749,29.914259538124316,1.0608783115147022,0.0031069644931617122,0.00030316483941216616
2506,-0.011378334890341771,29.575814198746414,1.0575330531890088,0.00293289886831333,0.00027990625503499514
2507,0.02558452586579566,30.34226015316443,2.957388194049098,0.2816083871595743,0.00025865826710829424
2508,0.012453441532512599,30.722488376859154,3.0098295572065012,0.30446721145346073,0.00023922564292886838
2509,-0.051018632579025704,29.19438143852262,3.0694991110067162,0.33361049981033186,0.00022143427900323976
2510,-0.001336541700467625,29.15538799429745,3.20458472453488,0.41574221526844857,0.020867245496128055
2511,-0.036105381019752913,28.12149840310236,3.3497853763372842,0.5420791745118108,0.06239625809763781
2512,0.06109844909931837,29.893252936940474,3.4437699093351917,0.6590177204583776,0.10620941527610926
2513,0.10112950182245968,33.07449039991724,3.4905862864639037,0.7333684450234454,0.13936553761263795
2514,0.0015679115924519674,33.126388952368664,3.5044059210493197,0.7580011628726147,0.15772242658377997
2515,-0.06463704623087382,31.05292999929677,3.494839893274923,0.7408066848693248,0.16261910934804086
2516,0.016016334024217226,31.55428834249353,3.467292963375987,0.6947419858611934,0.15755739126841065
2517,0.02550627174947793,32.36947255682001,3.4247335029928796,0.6322461456406181,0.14623223553641504
2518,0.01930816891141399,33.000540579164124,3.368890538388281,0.5630300326203259,0.13167824635478528
2519,0.06738750851247272,35.30100560868238,3.3009542347284944,0.49373467712120733,0.11606188684689654
2520,0.01760667544628389,35.928042779222785,3.221982796015135,0.42839337960032275,0.10076890271258172
2521,-0.043193900573084094,34.40920878883876,3.1331343648146914,0.36911159207943917,0.086587215054629
2522,-0.027797085657802624,33.46590436015146,3.0357819412264333,0.3166994108909096,0.07389075708867651
2523,0.09340916385295424,36.74258013185057,2.931541131194538,0.2711673590234694,0.0627890913877133
2524,0.07105794540870382,39.44843000869192,2.8222314799959656,0.23207847497779824,0.053236423138451824
2525,0.03185113944292855,40.72513172373698,2.7097918512627306,0.19878093154226034,0.045105265190673496
2526,0.009208484316439001,41.10188044059111,3.085855356513797,0.3422634543739925,0.038233193616401644
2527,0.03092920332384896,42.392992467744996,3.066680507626625,0.3321500072345826,0.032450699103042414
2528,0.018811225677479733,43.198004509321265,3.062302134100137,0.32989871403637777,0.027596511249915884
2529,0.013689393243196754,43.79342515562565,3.131056691927174,0.36787037867640215,0.03811731886887594
2530,0.02515601897025314,44.909067111465596,3.2219890110923073,0.4283980000485447,0.059442229714303935
2531,0.041740446638503306,46.82326342364707,3.289215445600445,0.48310323390488363,0.08170509755326551
2532,0.04531370727516384,48.99380533560805,3.323347454099404,0.5150385086500623,0.09826903067813836
2533,0.013725446754669118,49.67090330841589,3.328789150479135,0.5204301641149374,0.10692345058388822
2534,0.08369089009629628,54.00681299863963,3.3112203884852023,0.5033294430860668,0.10830422527512007
2535,0.035837651837175716,55.97738988123901,3.2748982843777243,0.47060258623690365,0.1042371803698809
2536,0.0008228951836301503,56.02347236369046,3.222775432502383,0.42898324219065526,0.09670489192244344
2537,-0.038087707764637664,53.92979156928175,3.1570328409044297,0.38382862564042286,0.08737180662319201
2538,-0.05973376899737767,50.80268845396262,3.0795103825690435,0.33887026152009087,0.07745046066715137
2539,0.028821032584662575,52.28817824242637,2.991978356485414,0.2964189860358771,0.06773270175792875
2540,0.04284460248528365,54.57712891077013,2.896276242811634,0.2577107130015335,0.05867991143163676
2541,0.03475221810337247,56.50714716679732,2.79435096879027,0.22324294910972287,0.05051930810821701
2542,-0.0483357314841356,53.84079209231021,2.68822418746402,0.19304642279540216,0.043325014100183315
2543,0.03789581029467815,55.92028572757707,2.5799163826582863,0.16688274866684616,0.03707868277761729
2544,0.011303365425673133,56.55595900744213,2.4713537155544527,0.14437810733515688,0.03171145214283151
2545,0.07076341715809994,60.70305280167378,2.3642794903622844,0.12510812351412487,0.02713122957080713
2546,-0.013025546174280823,59.91748968564558,2.2601856946555157,0.10864829287680772,0.023239405363964936
2547,0.045926878496509685,62.73348288431369,2.1602724901821033,0.09460144102783066,0.019940393065831556
2548,-0.015982341057785752,61.738824621383884,2.06543652105539,0.08261061469303393,0.017146536526347855
2549,-0.014411945717739929,60.85542904715474,1.9762837997899296,0.07236319497431906,0.014780162692833169
2550,0.011871147879565369,61.58215786281734,1.893160234888889,0.06359004488709552,0.012773967983706154
2551,-0.0018427781428205024,61.46878010543094,1.8161923229315176,0.056062101862410646,0.011070500234904477
2552,0.012505709720394404,62.24231756246442,1.745331462432558,0.04958587814664066,0.009621206541240034
2553,-0.02975002126236681,60.41788037408752,1.6803970019491508,0.04399871459820182,0.008385325132754046
2554,0.009368602583466659,60.9865712440972,1.621114912404858,0.03916424435402768,0.007328776925251192
2555,-0.008610756411233031,60.4636851877726,1.5671505100787282,0.034968285898591384,0.0064231367615835405
2556,-0.02580111352709871,58.92360806877418,1.5181348003780308,0.03131524631899539,0.005644719287633892
2557,-0.005195951140016988,58.618237911493054,1.4736847554545536,0.028125038421706293,0.004973788697261724
2558,0.001836148407267288,58.725968570142435,1.4334182479166517,0.025330475888689516,0.004393887815682457
2559,0.015718267180278144,59.65633172804174,1.3969645294908097,0.02287509336627429,0.0038912753808682614
2560,-0.0002473654703282513,59.641576636511076,1.3639711534780194,0.020711333676692242,0.0034544579067656536
2561,-0.004231734159225327,59.38972260484391,1.3341081613791874,0.01879904633820611,0.0030738023088903916
2562,0.008442155395200525,59.893222192468016,1.3070702350841668,0.017104246780853052,0.002741216423468373
2563,-0.0034521458499473987,59.686818526796586,1.282577386968885,0.015598092045776106,0.002449886003450047
2564,-0.0006722851174172262,59.64670545221736,2.636925373104225,0.18013599631358146,0.0021940583632220918
2565,0.023132057115288217,61.04253845278106,2.682877120078171,0.19165377191436186,0.0019688643763729747
2566,0.004370785933936071,61.309926242942225,2.7372994487105684,0.20637903186188808,0.0017701719166337193
2567,0.06736484838855716,65.58235014912103,2.865938961533201,0.24680403852722105,0.01152862576843102
2568,0.041650536071936924,68.3715733000175,3.0217680347053273,0.31001359183191957,0.03192466671659218
2569,-0.06052516678219988,64.35611626854963,3.137559496393971,0.3717751231748317,0.05473721138902898
2570,-0.005476247807194938,64.00464946596077,3.202676808521793,0.4143884497649153,0.0732125382788536
2571,-0.030332397501248262,62.09238341687041,3.2271534572257075,0.4322630691788204,0.08458791941304573
2572,-0.0009634637233010148,62.03258846771258,3.221314781212252,0.42789719021578065,0.08899023658797739
2573,-0.007672283588918296,61.558477938116766,3.1923205578835545,0.40715173190593873,0.08789619739587773
2574,-0.046721800361764425,58.748509556496835,3.1448707570500885,0.37623624289545965,0.08308986327042654
2575,-0.04217908234146893,56.322083273657405,3.0822313332893545,0.34031963753222827,0.07614645702356239
2576,0.012857524371875748,57.05092131779697,3.0069490656268036,0.3031489618747859,0.06825828293899805
2577,-0.02800802816594976,55.47520683876473,2.921272840243523,0.2671583110057114,0.06023559416390193
2578,-0.015952321028129345,54.597269715376555,2.827368999365419,0.23375243342234514,0.05257664314901999
2579,0.021613713140613413,55.79016444522005,2.72739932845944,0.20360660265505587,0.04555173296293114
2580,-0.0055341713198011604,55.482264887508755,2.623511224334886,0.17691875731610074,0.03927747761076051
2581,0.03515852490228928,57.46763633573347,2.5177784851721596,0.1535983457926445,0.03377407958262514
2582,0.02663923983722,59.01910368973156,2.4121235816012785,0.13339736945888897,0.02900598669317552
2583,-0.0046463518085561855,58.74551625449759,2.308244739528406,0.11599592181824092,0.02490901442660338
2584,-0.0014710184922271466,58.65916404217382,2.207562815319853,0.10105482292273506,0.02140746444085738
2585,0.04664118051505879,61.459903898756544,2.1111946366951253,0.08824582921165966,0.018424305537482203
2586,-0.006409893902938625,61.06721233564252,2.0199525710904926,0.07726728331342717,0.015886774633500276
2587,0.028436755573653105,62.828692415634634,1.9343654930940342,0.06785073714421902,0.013729084573935547
2588,-0.004824571143781631,62.52630096030003,1.854714214797879,0.05976226249390017,0.011893386751092288
2589,0.012257133016833083,63.29741028893501,1.7810743490046332,0.0528008463456803,0.010329739263240571
2590,0.00799367336714829,63.80541682585168,1.7133607387127612,0.04679536148027012,0.008995554219888555
2591,0.032742838518396544,65.92916634457562,1.6513692759777463,0.041601001978434554,0.007854812080923685
2592,0.009500516747348527,66.55851231582686,1.5948136178558665,0.037095687611054015,0.006877210465560685
2593,-0.004632143187271569,66.25091671987025,1.5433556934267982,0.03317670115935895,0.006037339045550976
2594,-0.003684105168466601,66.00729042317043,1.4966298837794025,0.029757678293043065,0.005313925849279267
2595,0.006838423750164459,66.46022315357573,1.4542613673556686,0.02676598619732307,0.004689173032744267
2596,-0.002059056286407566,66.32351860277666,1.4158794337690497,0.024140481632536254,0.00414818484417784
2597,-0.008040549840277215,65.79237923368294,1.3811266705225997,0.021829616551098364,0.0036784824876625244
2598,-0.011275874702667022,65.0546795300077,1.3496648987859399,0.01978985026982622,0.0032695969124057057
2599,-0.01623823479094048,64.00683695097777,1.3211786371775225,0.01798432558633474,0.0029127293610038264
2600,0.013744961043209438,64.8926824408334,1.295376747504489,0.01638176854569023,0.0026004696638905617
2601,0.007772686633051562,65.3990382494633,1.271992788810431,0.014955575686976995,0.0023265630877577826
2602,-0.01620347025560223,64.3478860337224,1.250784489452415,0.013683057320729868,0.002085717638670245
2603,-0.004907417956568057,64.03287763346208,1.231532647217186,0.012544810054439692,0.0018734448668957953
2604,-0.012160747849341631,63.25890553241248,1.2140396860425837,0.011524196071831869,0.0016859283065096793
2605,-0.011123675419453184,62.55913323540932,1.198128033602183,0.010606910450135752,0.0015199146565971827
2606,0.01666391527821755,63.61034768022508,1.1836384345776871,0.009780621041291123,0.0013726236551757627
2607,0.009631703969234722,64.2259837713942,1.1704282772936558,0.009034668175718635,0.0012416733132436513
2608,0.0074340798861638,64.70522401351987,1.1583699840322308,0.008359813723583659,0.0011250177752307677
2609,0.005362944037604037,65.05316667341556,1.147349495591551,0.007748030929332513,0.0010208955678640528
2610,-0.023306839749457756,63.554515196904255,1.137264866676251,0.007192327980944626,0.0009277864070502296
2611,0.005915447676844902,63.93158276837885,1.1280249790474048,0.00668659954108553,0.000844375065984303
2612,0.017967724646175614,65.0906697384638,1.119548372867939,0.006225501501667365,0.0007695210799563989
2613,-0.011656299612479281,64.33635817145908,1.1117621924816392,0.005804345067641847,0.0007022332851638228
2614,0.06670796877505482,68.77448964360046,2.92966717027941,0.2704299704770079,0.0006416483694479012
2615,0.005433687212311594,69.1492058318341,2.981483343592274,0.2918189895756197,0.0005870127599217685
2616,-0.054750090463308,65.46505460994415,3.0407922105812975,0.31913714104918617,0.0005376672922351849
2617,-0.032715114013864316,63.358011879591785,3.1763387099882934,0.3963410815307399,0.019937363796466726
2618,-0.015318861630003922,62.394835480889235,3.3231173183900564,0.514812399882487,0.058848732139905546
2619,-0.0071920356410863605,61.94769943682864,3.4192251624248136,0.6248269568268675,0.10004313387898718
2620,-0.06869768562254236,57.83492233978436,3.4675776004959102,0.6951935914400675,0.13137584475749084
2621,0.012915836712194475,58.58675356605906,3.4821439482165184,0.7189673480694351,0.1488749356793482
2622,-0.02225795966084048,57.297137322707066,3.4726650086160245,0.7033475065232975,0.15372137541166725
2623,-0.06758229973493246,53.55281500362964,3.4447149596542324,0.6603946033190302,0.14915972730081745
2624,-0.01763313088614272,52.616788003555584,3.4014115078968414,0.6017685453973755,0.13864506952188205
2625,-0.0014779813381952717,52.539078813322874,3.3446131470238596,0.5366173740845279,0.12503057523583508
2626,0.019348791331917893,53.56554490166356,3.275627462985713,0.4712273064006627,0.11036282447549993
2627,0.017221146918404814,54.495993723115824,3.1956221146924437,0.4094385527244338,0.09595765983918805
2628,-0.022570393986344344,53.27977457712069,3.1058559790209412,0.3532746285181939,0.08256858335548707
2629,0.046302869489743714,55.80478758957338,3.007789853211621,0.30353295514722967,0.07055797242776304
2630,-0.015052495239353425,54.971076745925664,2.9031085561183603,0.2602502599596878,0.060037266747058546
2631,-0.038270320041858354,52.907063185279945,2.7936772563713204,0.22303449874979336,0.05096956778081264
2632,0.0622677775445128,56.30619851633167,2.681454136702865,0.19128505691469616,0.0432392519671181
2633,-0.007464188997830559,55.887483038615876,2.5683823456907806,0.16432973646663557,0.03669634514212124
2634,-0.002889499623699508,55.7262292609663,2.4562828880548078,0.14150418591458652,0.031183094668427648
2635,0.014394054256481803,56.534156352245944,2.346765605251705,0.12219370793970959,0.026548699841945363
2636,0.017242406455480024,57.51739358304762,2.2411686137614133,0.1058516998962385,0.022656548152316477
2637,-0.0005996407617031065,57.48291414801877,2.140529341910609,0.09200435647765247,0.019386939514222976
2638,0.0350013987156679,59.53052207714066,2.0455843627948216,0.08024785078137302,0.016637250733954324
2639,-0.012276180229135741,58.804182120966814,2.849079125348437,0.24099125744524877,0.014320767277434811
2640,-0.0484572275341011,56.02263185428104,2.863233465032992,0.24585964765672838,0.01236492263018417
2641,-0.02754052695624698,54.500791385097195,2.890669287349418,0.2556499967667816,0.010709370970386514
2642,-0.04456204609085431,52.12544286533805,2.9967068681987428,0.29852295479397417,0.0218468453978118
2643,-0.028937489918633968,50.63867874599786,3.1239934543779033,0.3636947917214844,0.0436617868394216
2644,0.040184695881713604,52.715017777322615,3.2168946669063,0.42463534084521015,0.0670221753137356
2645,-0.010908505813540482,52.14310075082675,3.2669988107777606,0.463914420080926,0.08517823611165315
2646,0.044671942904496185,54.525245759272416,3.2821680837554794,0.4768877014472467,0.09563862667758104
2647,0.011387085863983563,55.14967789840778,3.270607910358995,0.4669521254631138,0.09881244333254467
2648,0.029119273637047687,56.77920666462996,3.2380832162162245,0.44061568084278546,0.09639024959840914
2649,-0.016878366002176303,55.82890873130159,3.188429068702696,0.4044801848443128,0.09029320507971204
2650,-0.06898103869255276,52.10759805739465,3.124361734737909,0.36391084406905017,0.08217193089712439
2651,-0.01336543449088211,51.4157908196153,3.04806244427798,0.322720082630511,0.0732514812290749
2652,0.0019497012567524724,51.51613403945763,2.9615284648680684,0.28332916192337454,0.06434837074038233
2653,-0.007097385314837572,51.15179863002505,2.8667525591643717,0.24708891790497345,0.05595234235288595
2654,0.039126366837440876,53.19285178888244,2.7657824723571593,0.21460347541768302,0.04831813596609876
2655,0.015375541355695516,54.01704061915677,2.660700266408805,0.18599648287345733,0.04154444818010178
2656,0.004215362743246246,54.24522263678526,2.553554714529483,0.16110751614335592,0.03563384285705613
2657,0.024353096150739557,55.58247883348743,2.44627525543218,0.13962659027817098,0.03053472120711682
2658,0.059631886077243824,58.997785468915595,2.340590296926271,0.12118076938230729,0.026168965034186226
2659,0.032425644395018126,60.94218044865915,2.237965310508843,0.10538657251404718,0.022449131735412367
2660,0.019960220458346015,62.17082098192093,2.139568195889915,0.09187933091976572,0.019288484810374366
2661,0.03687046859421999,64.5058709553964,2.046262371738505,0.0803277540907199,0.016606346546325947
2662,0.00273993656673058,64.68285530221549,1.958623123579511,0.070439452017829,0.014330532097493355
2663,-0.01667723602626918,63.61306938844423,1.8769702709217437,0.06196123343754302,0.012398050411282882
2664,-0.006949234276803191,63.17253971099623,1.8014098553109337,0.054676620190909145,0.01075483968213165
2665,-0.003486536619913382,62.952669852803986,1.7318785815669617,0.04840207686539481,0.009355016392741108
2666,0.01323436314587427,63.791345776482,1.668186417258908,0.0429828367630556,0.008159925276378488
2667,0.03161269416045564,65.84017597771441,1.610054497480132,0.038288812245106454,0.00713715428400436
2668,-0.021823665530823697,64.4188674895998,1.5571469580479922,0.034210835556615804,0.00625960181187259
2669,0.0014116840759442037,64.50987079787282,1.5090964000054823,0.030657332544298553,0.0055046370922920305
2670,-0.036618477794811824,62.190345454487314,1.4655233761810518,0.027551450177488793,0.0048533677621276665
2671,-0.03300931400712517,60.17099682567586,1.4260506583474275,0.024828615590034513,0.004290013849205391
2672,-0.02762680578237429,58.53141684299417,1.3903131823469912,0.022434484075258578,0.0038013799773550516
2673,-0.005658484228579925,58.201153021435076,1.3579645620300453,0.020323226377979196,0.0033764144512256136
2674,0.024503720621387188,59.64491433752434,1.3286809760898917,0.018456105756068916,0.0030058431567405062
